node_id,baseline_status_85a5c9a,terminal_status_8546184,transition,classification
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_calculator_returns_skipped_missing_inputs_when_no_params,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_calculator_returns_tool_unavailable_when_params_present_no_tool,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_calculator_upgrades_to_real_tool_when_wired,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_coding_expert_needed_when_diagnostic_specificity_gap,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_coding_expert_skipped_when_no_relevant_gap_types,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_coding_expert_upgrades_to_real_tool_when_wired,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_empty_chart_with_no_gaps_skips_all,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_invoked_and_skipped_partitions_match,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_pubmed_expert_needed_when_criteria_marker_present,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_pubmed_expert_skipped_when_no_markers,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_pubmed_expert_upgrades_to_real_tool,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_real_runner_empty_chart_skips_all_experts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_real_runner_only_invokes_routed_experts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_should_invoke_predicate,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_web_search_returns_tool_unavailable_without_real_tool,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_web_search_skipped_when_no_guideline_markers,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_web_search_upgrades_to_real_tool_when_wired,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_admin_can_drive_admin_only_transition,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_admin_can_drive_draft_to_pending_review,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_admin_can_drive_full_lifecycle_chain,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_auditor_cannot_approve,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_auditor_cannot_drive_anything,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_cdi_specialist_can_drive_author_and_review_actions,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_cdi_specialist_cannot_drive_clinician_actions,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_cdi_specialist_cannot_mark_viewed,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_clinician_can_drive_receive_and_respond,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_clinician_can_drive_viewed,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_clinician_cannot_author_or_review,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_clinician_cannot_submit_to_cdi_review,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_concurrent_transition_returns_409,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_admin,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_clinician,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_coder_to_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_dept_head_to_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_insurance_to_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_it_to_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_qc_to_cdi_specialist,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_platform_role_mapping_unknown_defaults_to_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_sla_urgent_is_24h_routine_is_72h,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_transition_persists_state_change,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_transition_sets_sent_at_on_sent_to_clinician,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate7_role_e2e.py::test_transition_sets_viewed_at,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_ambiguity_marker_suppresses_complete,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_apply_eligibility_drops_mixed_case,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_apply_eligibility_preserves_all_when_all_eligible,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_complete_chart_appendicitis_detected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_evaluate_case_eligibility_does_not_mutate,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_h310_contradiction_risk_flag_overrides_chart_complete,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_h310_no_contradiction_keeps_complete_behavior,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_qe001_complete_chart_drops_all_queries,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_qe001_non_complete_chart_keeps_queries,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_qe002_query_topic_matches_gap_via_gap_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_qe002_query_topic_no_match_dropped,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_qe002_topic_overlap_via_substring,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate_h35_eligibility.py::test_sparse_chart_not_complete,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_card_has_display_status_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_cdi_card_is_preview_with_approval_required,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_hidden_packs_excluded,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_internal_fields_preserved_for_engineering,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_medical_coding_card_is_preview,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p0_g1_display_status_hub.py::test_hub_no_card_renders_raw_engineering_text_in_badges,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_audit_dashboard_for_admin,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_audit_dashboard_for_clinician_forbidden,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_audit_dashboard_for_insurance_auditor,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_audit_dashboard_for_qc_cdi_specialist_forbidden,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_cdi_health,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_cdi_router_does_not_call_medical_coding,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_create_subscription_in_app,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_create_subscription_rejects_invalid_event,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_create_subscription_webhook_requires_url,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_create_subscription_webhook_with_url,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_get_cdi_case_post_is_idempotent,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_get_cdi_case_round_trips_after_post,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_get_cdi_unknown_case_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_post_cdi_runs_rejects_empty_input,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_post_cdi_runs_rejects_too_long_input,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_post_cdi_runs_returns_case,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_post_cdi_runs_with_explicit_case_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_transition_to_approved_returns_sla,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_transition_to_approved_routine_priority,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_transition_to_pending_review_requires_nlq_inputs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5d_cdi_api.py::test_transition_unknown_query_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_config_js_defaults_when_env_absent,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_config_js_injects_env_values_without_secrets,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_demos_use_compiled_widget_bundle_not_src,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_directory_traversal_blocked,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_each_demo_serves_html_with_security_headers,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_examples_index_lists_all_3_demos,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate1_examples_mount.py::test_unknown_demo_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate3_agent_run_idempotency.py::test_no_idempotency_key_runs_normally,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate3_agent_run_idempotency.py::test_replay_returns_completed_snapshot_verbatim,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate3_agent_run_idempotency.py::test_same_key_different_body_returns_409,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate3_agent_run_idempotency.py::test_same_key_same_body_replays_snapshot,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_cancel_completed_run_returns_already_complete,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_cancel_does_not_zero_recorded_cost,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_cancel_records_audit_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_cancel_unknown_run_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_get_run_after_cancel_shows_terminal,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_get_run_status_returns_envelope,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate4_run_cancel.py::test_get_run_status_unknown_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_agent_run_persists_api_client_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_connection_active_client,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_connection_disabled_client,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_create_returns_plaintext_secret_once,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_disable_then_enable_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_disabled_client_token_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_get_unknown_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_list_returns_org_clients,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_origin_must_have_scheme,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_rotate_returns_new_plaintext,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_unknown_scope_rejected_at_create,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_update_origins,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_update_scopes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_view_never_returns_secret,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate5_api_clients.py::test_wildcard_origin_forbidden,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_console_route_disallowed_partner_origin_not_blocked_by_partner_middleware,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_no_origin_header_passes_through,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_non_preflight_allowed_partner_origin_tags_response,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_non_preflight_disallowed_origin_returns_403,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_origin_added_after_first_request_eventually_allowed,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_preflight_allowed_partner_origin_returns_204,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_preflight_allowed_static_origin,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_preflight_disallowed_origin_returns_403,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate6_cors.py::test_same_origin_with_origin_header_passes_through,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_build_trace_url_includes_base_run_and_token,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_run_not_found_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_with_expired_token_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_with_invalid_signature_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_with_run_mismatch_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_with_valid_token_returns_timeline,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_get_trace_without_token_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_issue_trace_token_returns_nonempty_string,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_verify_expired_token_fails,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_verify_fresh_token_with_matching_run_id_succeeds,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_verify_malformed_token_fails,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_verify_token_with_tampered_signature_fails,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate7_trace_token.py::test_verify_token_with_wrong_run_id_fails,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_agent_console_sentinel,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_agent_filtered_by_partner_a,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_agent_unfiltered_lists_all_agents,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_client_empty_when_no_runs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_client_omits_console_bucket_when_no_console_runs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_by_client_returns_per_partner_plus_console_bucket,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_combines_api_client_id_with_agent_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_console_sentinel_case_insensitive,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_console_sentinel_returns_only_console_runs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_filtered_by_partner_a_returns_only_partner_a_runs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_filtered_by_partner_b_returns_only_partner_b_runs,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_unfiltered_aggregates_all_clients,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate8_usage_api_client.py::test_summary_unknown_api_client_returns_zero,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_each_event_uses_unified_envelope,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_no_cache_headers_set,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_no_events_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_payload_carries_step_status_duration_metadata,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_returns_event_stream_with_signed_token,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_stream_matches_trace_replay_endpoint,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_with_expired_token_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_with_invalid_signature_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_with_run_mismatch_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase7_gate9_sse_run_events.py::test_sse_without_token_returns_401,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestAuditLogCoverage::test_audit_log_model_has_required_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestAuditLogCoverage::test_audit_log_table_in_alembic_schema,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestRunHistoryShape::test_run_history_record_carries_required_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestRunHistoryShape::test_run_history_store_class_exists,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestRunsGet::test_unknown_run_id_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestRunsList::test_list_returns_200_even_when_empty,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_runtime_trace_invariants.py::TestRunsList::test_list_with_agent_ref_filter,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
